time,SVEL,PSAL,CNDC,PRES,TEMP
2018-09-03T18:00:00Z,1539.39,37.848,5.76409,19.731,25.6676
2018-09-03T18:30:00Z,1539.4,37.8498,5.76482,19.75,25.6719
2018-09-03T19:00:00Z,1539.45,37.8597,5.76812,19.736,25.6896
2018-09-03T19:30:00Z,1539.45,37.8658,5.76864,19.729,25.6869
2018-09-03T20:00:00Z,1539.43,37.872,5.7679,19.71,25.6728
2018-09-03T20:30:00Z,1539.42,37.8845,5.7684,19.722,25.6622
2018-09-03T21:00:00Z,1539.4,37.8947,5.76831,19.742,25.6493
2018-09-03T21:30:00Z,1539.31,37.9035,5.76513,19.739,25.6102
2018-09-03T22:00:00Z,1538.95,37.9356,5.75027,19.764,25.4395
2018-09-03T22:30:00Z,1538.77,37.9473,5.74266,19.752,25.3577
2018-09-03T23:00:00Z,1538.57,37.9551,5.73402,19.746,25.2713
2018-09-03T23:30:00Z,1538.57,37.9567,5.73419,19.759,25.271
2018-09-04T00:00:00Z,1538.54,37.9565,5.73257,19.77,25.2568
2018-09-04T00:00:00Z,1538.54,37.9565,5.73257,19.77,25.2568
2018-09-04T00:30:00Z,1538.46,37.9577,5.72911,19.768,25.2245
2018-09-04T01:00:00Z,1538.42,37.9579,5.72727,19.758,25.2079
2018-09-04T01:30:00Z,1538.92,37.9336,5.7488,19.747,25.4312
2018-09-04T02:00:00Z,1539.54,37.8806,5.7738,19.746,25.7146
2018-09-04T02:30:00Z,1539.57,37.8808,5.77562,19.738,25.7309
2018-09-04T03:00:00Z,1539.51,37.8835,5.77302,19.713,25.7045
2018-09-04T03:30:00Z,1539.49,37.8832,5.77162,19.735,25.6925
2018-09-04T04:00:00Z,1539.42,37.8739,5.76756,19.733,25.6675
2018-09-04T04:30:00Z,1539.4,37.8625,5.76599,19.717,25.6672
2018-09-04T05:00:00Z,1539.4,37.8575,5.76527,19.697,25.6668
2018-09-04T05:30:00Z,1539.34,37.8663,5.76316,19.704,25.6374
2018-09-04T06:00:00Z,1539.35,37.8645,5.76363,19.711,25.6437
2018-09-04T06:30:00Z,1539.35,37.8637,5.76338,19.704,25.6425
2018-09-04T07:00:00Z,1539.31,37.8656,5.76186,19.694,25.6267
2018-09-04T07:30:00Z,1539.35,37.8587,5.76294,19.696,25.6446
2018-09-04T08:00:00Z,1539.37,37.8567,5.76371,19.703,25.6539
2018-09-04T08:30:00Z,1539.4,37.8543,5.76528,19.716,25.6708
2018-09-04T09:00:00Z,1539.39,37.8579,5.76477,19.722,25.6619
2018-09-04T09:30:00Z,1539.41,37.8588,5.76603,19.74,25.6721
2018-09-04T10:00:00Z,1539.24,37.8744,5.75931,19.751,25.5934
2018-09-04T10:30:00Z,1539.18,37.8852,5.75703,19.762,25.5601
2018-09-04T11:00:00Z,1539.31,37.8829,5.76328,19.775,25.6186
2018-09-04T11:30:00Z,1539.45,37.8776,5.76923,19.786,25.6779
2018-09-04T12:00:00Z,1539.54,37.8756,5.77356,19.792,25.7189
2018-09-04T12:30:00Z,1539.69,37.8844,5.78157,19.805,25.7796
2018-09-04T13:00:00Z,1539.93,37.8978,5.7943,19.804,25.8768
2018-09-04T13:30:00Z,1540.15,37.9081,5.80558,19.807,25.9649
2018-09-04T14:00:00Z,1540.16,37.9043,5.80582,19.798,25.9716
2018-09-04T14:30:00Z,1540.22,37.9029,5.80887,19.808,26.0003
2018-09-04T15:00:00Z,1540.34,37.9082,5.81482,19.812,26.0468
2018-09-04T15:30:00Z,1540.4,37.9129,5.81821,19.825,26.0713
2018-09-04T16:00:00Z,1540.44,37.9169,5.82066,19.819,26.0883
2018-09-04T16:30:00Z,1540.47,37.9196,5.82224,19.814,26.0989
2018-09-04T17:00:00Z,1540.49,37.9208,5.82297,19.809,26.1041
2018-09-04T17:30:00Z,1540.49,37.9234,5.82361,19.806,26.1066
2018-09-04T18:00:00Z,1540.5,37.931,5.82462,19.799,26.1064
2018-09-04T18:30:00Z,1540.49,37.935,5.82431,19.796,26.0989
2018-09-04T19:00:00Z,1540.47,37.9377,5.82397,19.799,26.0926
2018-09-04T19:30:00Z,1540.47,37.9406,5.82373,19.799,26.0869
2018-09-04T20:00:00Z,1540.46,37.9405,5.82364,19.785,26.0863
2018-09-04T20:30:00Z,1540.46,37.9401,5.82355,19.772,26.0859
2018-09-04T21:00:00Z,1540.46,37.9398,5.82325,19.779,26.0836
2018-09-04T21:30:00Z,1540.48,37.937,5.82421,19.777,26.0955
2018-09-04T22:00:00Z,1540.6,37.9299,5.82949,19.79,26.151
2018-09-04T22:30:00Z,1540.73,37.9221,5.83485,19.783,26.208
2018-09-04T23:00:00Z,1540.77,37.9172,5.83643,19.783,26.228
2018-09-04T23:30:00Z,1540.8,37.9172,5.83826,19.787,26.2442
2018-09-05T00:00:00Z,1540.84,37.9188,5.84035,19.789,26.2608
2018-09-05T00:00:00Z,1540.84,37.9188,5.84035,19.789,26.2608
2018-09-05T00:30:00Z,1540.88,37.9228,5.84222,19.785,26.2726
2018-09-05T01:00:00Z,1540.9,37.9251,5.84357,19.791,26.2819
2018-09-05T01:30:00Z,1540.92,37.9277,5.84482,19.794,26.2897
2018-09-05T02:00:00Z,1540.93,37.929,5.84535,19.791,26.2928
2018-09-05T02:30:00Z,1540.92,37.9303,5.84523,19.789,26.2902
2018-09-05T03:00:00Z,1540.87,37.9257,5.84222,19.783,26.2691
2018-09-05T03:30:00Z,1540.87,37.9264,5.84217,19.779,26.2678
2018-09-05T04:00:00Z,1540.88,37.9303,5.84316,19.776,26.2718
2018-09-05T04:30:00Z,1540.87,37.9304,5.84244,19.771,26.2654
2018-09-05T05:00:00Z,1540.84,37.9296,5.84113,19.76,26.2546
2018-09-05T05:30:00Z,1540.83,37.9269,5.84059,19.746,26.2531
2018-09-05T06:00:00Z,1540.83,37.9249,5.84014,19.741,26.2515
2018-09-05T06:30:00Z,1540.81,37.9225,5.83891,19.741,26.2436
2018-09-05T07:00:00Z,1540.8,37.9211,5.83839,19.739,26.2407
2018-09-05T07:30:00Z,1540.81,37.919,5.83887,19.733,26.2475
2018-09-05T08:00:00Z,1540.81,37.919,5.83883,19.73,26.2471
2018-09-05T08:30:00Z,1540.76,37.9219,5.83672,19.73,26.2248
2018-09-05T09:00:00Z,1540.77,37.922,5.83728,19.735,26.2297
2018-09-05T09:30:00Z,1540.81,37.9216,5.83883,19.741,26.2439
2018-09-05T10:00:00Z,1540.86,37.9192,5.84109,19.752,26.2669
2018-09-05T10:30:00Z,1540.9,37.9159,5.84292,19.775,26.2871
2018-09-05T11:00:00Z,1540.94,37.9127,5.84448,19.782,26.3048
2018-09-05T11:30:00Z,1540.97,37.9124,5.84599,19.781,26.3186
2018-09-05T12:00:00Z,1541.01,37.9123,5.84809,19.792,26.3374
2018-09-05T12:30:00Z,1541.04,37.9119,5.84942,19.812,26.3497
2018-09-05T13:00:00Z,1541.07,37.9118,5.8508,19.832,26.362
2018-09-05T13:30:00Z,1541.09,37.9114,5.85188,19.844,26.3721
2018-09-05T14:00:00Z,1541.15,37.9096,5.85437,19.847,26.3964
2018-09-05T14:30:00Z,1541.16,37.9083,5.85504,19.847,26.4039
2018-09-05T15:00:00Z,1541.16,37.9083,5.85507,19.847,26.4042
2018-09-05T15:30:00Z,1541.18,37.9072,5.85567,19.848,26.4109
2018-09-05T16:00:00Z,1541.22,37.9071,5.85778,19.852,26.4297
2018-09-05T16:30:00Z,1541.24,37.9071,5.85873,19.848,26.4381
2018-09-05T17:00:00Z,1541.22,37.9055,5.85791,19.847,26.4328
2018-09-05T17:30:00Z,1541.18,37.9131,5.85653,19.844,26.4113
2018-09-05T18:00:00Z,1541.18,37.9201,5.85718,19.825,26.4085
2018-09-05T18:30:00Z,1541.18,37.924,5.85743,19.82,26.406
2018-09-05T19:00:00Z,1541.18,37.9257,5.85713,19.819,26.4013
2018-09-05T19:30:00Z,1541.16,37.9278,5.8566,19.815,26.394
2018-09-05T20:00:00Z,1541.15,37.932,5.85619,19.803,26.3854
2018-09-05T20:30:00Z,1541.14,37.9324,5.85574,19.796,26.3809
2018-09-05T21:00:00Z,1541.12,37.9324,5.85525,19.783,26.3766
2018-09-05T21:30:00Z,1541.11,37.9317,5.85444,19.773,26.3703
2018-09-05T22:00:00Z,1541.09,37.9306,5.85355,19.772,26.3636
2018-09-05T22:30:00Z,1541.06,37.9293,5.85188,19.766,26.3505
2018-09-05T23:00:00Z,1541.05,37.9296,5.85147,19.769,26.3464
2018-09-05T23:30:00Z,1541.05,37.9307,5.85127,19.763,26.3434
2018-09-06T00:00:00Z,1541.04,37.9314,5.85105,19.762,26.3405
2018-09-06T00:00:00Z,1541.04,37.9314,5.85105,19.762,26.3405
2018-09-06T00:30:00Z,1541.02,37.9309,5.8502,19.756,26.3335
2018-09-06T01:00:00Z,1541.0,37.9301,5.84901,19.778,26.324
2018-09-06T01:30:00Z,1541.0,37.9312,5.84907,19.775,26.3232
2018-09-06T02:00:00Z,1540.99,37.9282,5.84832,19.78,26.3202
2018-09-06T02:30:00Z,1540.91,37.9164,5.84356,19.786,26.2921
2018-09-06T03:00:00Z,1540.92,37.9201,5.84427,19.793,26.2941
2018-09-06T03:30:00Z,1540.92,37.9209,5.84407,19.785,26.2913
2018-09-06T04:00:00Z,1540.89,37.9198,5.84284,19.777,26.2817
2018-09-06T04:30:00Z,1540.88,37.9197,5.84234,19.794,26.2774
2018-09-06T05:00:00Z,1540.88,37.9199,5.84235,19.796,26.2772
2018-09-06T05:30:00Z,1540.88,37.9193,5.84217,19.789,26.2764
2018-09-06T06:00:00Z,1540.87,37.9202,5.84197,19.768,26.2735
2018-09-06T06:30:00Z,1540.87,37.9204,5.84184,19.758,26.2721
2018-09-06T07:00:00Z,1540.88,37.9214,5.84218,19.75,26.2739
2018-09-06T07:30:00Z,1540.88,37.9217,5.84259,19.744,26.2772
2018-09-06T08:00:00Z,1540.88,37.9199,5.84198,19.739,26.2739
2018-09-06T08:30:00Z,1540.89,37.9203,5.84254,19.74,26.2785
2018-09-06T09:00:00Z,1540.89,37.9209,5.8428,19.734,26.2801
2018-09-06T09:30:00Z,1540.9,37.921,5.84334,19.713,26.2847
2018-09-06T10:00:00Z,1540.9,37.9205,5.84344,19.718,26.2862
2018-09-06T10:30:00Z,1540.91,37.9198,5.84372,19.727,26.2895
2018-09-06T11:00:00Z,1540.92,37.9189,5.84384,19.744,26.2917
2018-09-06T11:30:00Z,1540.93,37.9183,5.84465,19.759,26.2996
2018-09-06T12:00:00Z,1540.95,37.9178,5.84532,19.768,26.3061
2018-09-06T12:30:00Z,1540.97,37.9177,5.84642,19.78,26.316
2018-09-06T13:00:00Z,1540.98,37.9174,5.84713,19.787,26.3226
2018-09-06T13:30:00Z,1540.98,37.9159,5.84679,19.808,26.3215
2018-09-06T14:00:00Z,1540.99,37.9157,5.84731,19.831,26.3263
2018-09-06T14:30:00Z,1540.99,37.9161,5.84736,19.854,26.3263
2018-09-06T15:00:00Z,1541.0,37.9161,5.84779,19.859,26.3301
2018-09-06T15:30:00Z,1541.01,37.916,5.84799,19.863,26.332
2018-09-06T16:00:00Z,1541.0,37.9159,5.84796,19.866,26.3318
2018-09-06T16:30:00Z,1541.0,37.9158,5.84788,19.872,26.3312
2018-09-06T17:00:00Z,1541.01,37.9157,5.84799,19.871,26.3324
2018-09-06T17:30:00Z,1541.0,37.9157,5.84784,19.867,26.3311
2018-09-06T18:00:00Z,1540.99,37.9157,5.84731,19.856,26.3263
2018-09-06T18:30:00Z,1540.98,37.9153,5.84676,19.845,26.322
2018-09-06T19:00:00Z,1540.95,37.9153,5.84534,19.835,26.3093
2018-09-06T19:30:00Z,1540.94,37.9151,5.84453,19.835,26.3024
2018-09-06T20:00:00Z,1540.94,37.9145,5.84464,19.831,26.304
2018-09-06T20:30:00Z,1540.93,37.9143,5.84398,19.822,26.2985
2018-09-06T21:00:00Z,1540.93,37.9138,5.84415,19.806,26.3006
2018-09-06T21:30:00Z,1540.92,37.9138,5.84389,19.787,26.2982
2018-09-06T22:00:00Z,1540.93,37.9133,5.84425,19.777,26.3021
2018-09-06T22:30:00Z,1540.9,37.9137,5.84283,19.768,26.2891
2018-09-06T23:00:00Z,1540.93,37.9126,5.8441,19.77,26.3016
2018-09-06T23:30:00Z,1540.88,37.9131,5.8418,19.762,26.2807
2018-09-07T00:00:00Z,1540.94,37.9141,5.84455,19.753,26.3038
2018-09-07T00:00:00Z,1540.94,37.9141,5.84455,19.753,26.3038
2018-09-07T00:30:00Z,1540.94,37.9146,5.84467,19.736,26.3043
2018-09-07T01:00:00Z,1540.91,37.9157,5.8431,19.745,26.289
2018-09-07T01:30:00Z,1540.95,37.9182,5.84559,19.757,26.3081
2018-09-07T02:00:00Z,1540.94,37.9168,5.84497,19.772,26.3042
2018-09-07T02:30:00Z,1540.92,37.9165,5.84404,19.783,26.2963
2018-09-07T03:00:00Z,1540.95,37.9173,5.84528,19.791,26.3064
2018-09-07T03:30:00Z,1540.94,37.9172,5.84475,19.793,26.3018
2018-09-07T04:00:00Z,1540.94,37.918,5.84501,19.783,26.3032
2018-09-07T04:30:00Z,1540.95,37.918,5.84543,19.792,26.3068
2018-09-07T05:00:00Z,1540.95,37.9181,5.84534,19.808,26.306
2018-09-07T05:30:00Z,1540.93,37.9171,5.84462,19.797,26.3008
2018-09-07T06:00:00Z,1540.92,37.9166,5.84365,19.79,26.2927
2018-09-07T06:30:00Z,1540.9,37.9165,5.84296,19.776,26.2868
2018-09-07T07:00:00Z,1540.9,37.9155,5.84268,19.763,26.2855
2018-09-07T07:30:00Z,1540.9,37.9146,5.84262,19.752,26.2861
2018-09-07T08:00:00Z,1540.9,37.915,5.84301,19.742,26.2891
2018-09-07T08:30:00Z,1540.92,37.9154,5.84358,19.741,26.2936
2018-09-07T09:00:00Z,1540.93,37.9158,5.84418,19.738,26.2985
2018-09-07T09:30:00Z,1540.92,37.9147,5.84389,19.726,26.2972
2018-09-07T10:00:00Z,1540.94,37.9146,5.84464,19.715,26.304
2018-09-07T10:30:00Z,1540.95,37.9154,5.8454,19.707,26.3098
2018-09-07T11:00:00Z,1540.97,37.9159,5.84614,19.711,26.3157
2018-09-07T11:30:00Z,1540.96,37.9154,5.84605,19.725,26.3155
2018-09-07T12:00:00Z,1540.96,37.9153,5.846,19.721,26.3152
2018-09-07T12:30:00Z,1540.98,37.9154,5.84655,19.742,26.32
2018-09-07T13:00:00Z,1540.99,37.915,5.84712,19.762,26.3255
2018-09-07T13:30:00Z,1540.98,37.9133,5.84664,19.775,26.3233
2018-09-07T14:00:00Z,1540.91,37.9097,5.84275,19.788,26.2932
2018-09-07T14:30:00Z,1540.89,37.911,5.84211,19.832,26.2859
2018-09-07T15:00:00Z,1540.87,37.9121,5.84091,19.852,26.2739
2018-09-07T15:30:00Z,1540.85,37.9129,5.84006,19.859,26.2653
2018-09-07T16:00:00Z,1540.84,37.9135,5.83991,19.866,26.2633
2018-09-07T16:30:00Z,1540.83,37.9137,5.83945,19.871,26.259
2018-09-07T17:00:00Z,1540.83,37.9135,5.83915,19.892,26.2564
2018-09-07T17:30:00Z,1540.82,37.913,5.83862,19.877,26.2524
2018-09-07T18:00:00Z,1540.81,37.9124,5.83796,19.875,26.2473
2018-09-07T18:30:00Z,1540.79,37.9122,5.83722,19.875,26.241
2018-09-07T19:00:00Z,1540.76,37.9117,5.83578,19.872,26.2288
2018-09-12T10:00:00Z,1533.62,37.933,5.5056,19.82,23.2482
2018-09-12T10:30:00Z,1534.73,37.9239,5.55433,19.806,23.6976
2018-09-12T11:00:00Z,1535.51,37.9155,5.58883,19.794,24.0173
2018-09-12T11:30:00Z,1535.45,37.9164,5.58667,19.772,23.9955
2018-09-12T12:00:00Z,1534.21,37.9273,5.53127,19.758,23.4891
2018-09-12T12:30:00Z,1533.05,37.9362,5.48096,19.749,23.0243
2018-09-12T13:00:00Z,1532.68,37.9404,5.46475,19.742,22.8732
2018-09-12T13:30:00Z,1532.56,37.9421,5.4597,19.725,22.8257
2018-09-12T14:00:00Z,1532.88,37.9416,5.47355,19.723,22.9513
2018-09-12T14:30:00Z,1533.51,37.9368,5.501,19.723,23.2035
2018-09-12T15:00:00Z,1534.21,37.9323,5.5316,19.715,23.4849
2018-09-12T15:30:00Z,1534.24,37.9327,5.53324,19.703,23.4999
2018-09-12T16:00:00Z,1533.51,37.9362,5.50125,19.709,23.2077
2018-09-12T16:30:00Z,1533.5,37.94,5.50006,19.725,23.2008
2018-09-12T17:00:00Z,1532.95,37.9409,5.47676,19.743,22.981
2018-09-12T17:30:00Z,1533.2,37.9441,5.48822,19.76,23.0795
2018-09-12T18:00:00Z,1534.5,37.9282,5.54441,19.769,23.6052
2018-09-12T18:30:00Z,1534.29,37.928,5.53516,19.793,23.5205
2018-09-12T19:00:00Z,1534.68,37.9267,5.55242,19.818,23.6782
2018-09-12T19:30:00Z,1536.35,37.9102,5.62704,19.828,24.3664
2018-09-12T20:00:00Z,1537.06,37.9002,5.65882,19.837,24.6612
2018-09-12T20:30:00Z,1537.6,37.8978,5.68333,19.856,24.8867
2018-09-12T21:00:00Z,1537.41,37.8993,5.67466,19.846,24.8071
2018-09-12T21:30:00Z,1535.96,37.9104,5.60908,19.83,24.2072
2018-09-12T22:00:00Z,1534.5,37.9244,5.54419,19.818,23.6077
2018-09-12T22:30:00Z,1532.88,37.94,5.47343,19.813,22.952
2018-09-12T23:00:00Z,1531.26,37.9478,5.4042,19.793,22.3171
2018-09-12T23:30:00Z,1530.43,37.9514,5.36878,19.779,21.9921
2018-09-13T00:00:00Z,1530.12,37.9531,5.35571,19.76,21.8715
2018-09-13T00:00:00Z,1530.12,37.9531,5.35571,19.76,21.8715
2018-09-13T00:30:00Z,1528.12,37.9573,5.27301,19.751,21.1151
2018-09-13T01:00:00Z,1526.33,37.9659,5.2003,19.739,20.4408
2018-09-13T01:30:00Z,1525.33,37.9696,5.16067,19.723,20.0738
2018-09-13T02:00:00Z,1524.81,37.972,5.14022,19.722,19.8836
2018-09-13T02:30:00Z,1524.73,37.9725,5.13712,19.718,19.8546
2018-09-13T03:00:00Z,1524.65,37.9728,5.13383,19.708,19.824
2018-09-13T03:30:00Z,1524.5,37.9731,5.12796,19.703,19.7697
2018-09-13T04:00:00Z,1524.25,37.9733,5.11825,19.703,19.6804
2018-09-13T04:30:00Z,1524.01,37.9739,5.10878,19.719,19.5927
2018-09-13T05:00:00Z,1523.81,37.9726,5.10081,19.731,19.5208
2018-09-13T05:30:00Z,1523.67,37.972,5.09543,19.732,19.4719
2018-09-13T06:00:00Z,1523.59,37.9722,5.09218,19.741,19.4418
2018-09-13T06:30:00Z,1523.59,37.9725,5.09237,19.759,19.4432
2018-09-13T07:00:00Z,1523.81,37.9734,5.10077,19.779,19.5196
2018-09-13T07:30:00Z,1523.98,37.9728,5.10748,19.8,19.5818
2018-09-13T08:00:00Z,1524.3,37.9728,5.12006,19.818,19.6973
2018-09-13T08:30:00Z,1524.44,37.9715,5.12553,19.827,19.7492
2018-09-13T09:00:00Z,1524.48,37.9713,5.12706,19.829,19.7635
2018-09-13T09:30:00Z,1524.82,37.9712,5.14021,19.824,19.8842
2018-09-13T10:00:00Z,1526.43,37.967,5.20462,19.819,20.4774
2018-09-13T10:30:00Z,1527.65,37.9608,5.25353,19.814,20.9335
2018-09-13T11:00:00Z,1525.99,37.9649,5.18678,19.796,20.3179
2018-09-13T11:30:00Z,1524.93,37.9691,5.14468,19.789,19.9277
2018-09-13T12:00:00Z,1524.72,37.9716,5.13632,19.776,19.8482
2018-09-13T12:30:00Z,1524.6,37.9716,5.1319,19.766,19.8076
2018-09-13T13:00:00Z,1524.58,37.9715,5.1309,19.748,19.7986
2018-09-13T13:30:00Z,1524.61,37.9712,5.13232,19.734,19.812
2018-09-13T14:00:00Z,1524.64,37.9708,5.13328,19.736,19.8212
2018-09-13T14:30:00Z,1524.63,37.9705,5.13274,19.725,19.8166
2018-09-13T15:00:00Z,1524.54,37.9702,5.12941,19.721,19.7863
2018-09-13T15:30:00Z,1524.48,37.9699,5.12709,19.713,19.7653
2018-09-13T16:00:00Z,1524.38,37.97,5.12284,19.724,19.7261
2018-09-13T16:30:00Z,1524.17,37.9701,5.11485,19.723,19.6526
2018-09-13T17:00:00Z,1523.87,37.9703,5.10307,19.721,19.5441
2018-09-13T17:30:00Z,1523.79,37.9705,5.09966,19.726,19.5125
2018-09-13T18:00:00Z,1523.69,37.9705,5.0959,19.744,19.4779
2018-09-13T18:30:00Z,1523.63,37.9706,5.09368,19.764,19.4574
2018-09-13T19:00:00Z,1523.6,37.9707,5.09251,19.783,19.4465
2018-09-13T19:30:00Z,1523.66,37.9707,5.09455,19.798,19.4652
2018-09-13T20:00:00Z,1523.49,37.9702,5.08786,19.812,19.4043
2018-09-13T20:30:00Z,1523.16,37.9704,5.07517,19.828,19.2872
2018-09-13T21:00:00Z,1522.96,37.9722,5.06783,19.827,19.2175
2018-09-13T21:30:00Z,1522.91,37.9721,5.06562,19.828,19.1973
2018-09-13T22:00:00Z,1522.73,37.9699,5.05864,19.827,19.1354
2018-09-13T22:30:00Z,1522.3,37.9692,5.04187,19.824,18.9813
2018-09-13T23:00:00Z,1521.93,37.9703,5.02768,19.81,18.8491
2018-09-13T23:30:00Z,1521.59,37.9712,5.01492,19.794,18.7302
2018-09-14T00:00:00Z,1521.42,37.972,5.00841,19.779,18.6693
2018-09-14T00:00:00Z,1521.42,37.972,5.00841,19.779,18.6693
2018-09-14T00:30:00Z,1521.27,37.9727,5.00298,19.763,18.6182
2018-09-14T01:00:00Z,1521.21,37.9743,5.00076,19.751,18.5959
2018-09-14T01:30:00Z,1521.14,37.9751,4.99822,19.746,18.5716
2018-09-14T02:00:00Z,1521.08,37.9758,4.99603,19.736,18.5506
2018-09-14T02:30:00Z,1521.16,37.9757,4.99877,19.733,18.576
2018-09-14T03:00:00Z,1521.2,37.9758,5.00031,19.731,18.5902
2018-09-14T03:30:00Z,1521.24,37.9762,5.00191,19.724,18.6046
2018-09-14T04:00:00Z,1521.28,37.9766,5.00334,19.721,18.6174
2018-09-14T04:30:00Z,1521.42,37.9768,5.00877,19.72,18.6673
2018-09-14T05:00:00Z,1521.43,37.9763,5.00932,19.722,18.673
2018-09-14T05:30:00Z,1521.52,37.9766,5.0128,19.732,18.7048
2018-09-14T06:00:00Z,1521.57,37.9765,5.0144,19.744,18.7197
2018-09-14T06:30:00Z,1522.18,37.9761,5.03786,19.749,18.9383
2018-09-14T07:00:00Z,1522.15,37.9736,5.03661,19.764,18.928
2018-09-14T07:30:00Z,1522.07,37.9745,5.03348,19.777,18.8981
2018-09-14T08:00:00Z,1522.48,37.9747,5.04931,19.799,19.0441
2018-09-14T08:30:00Z,1522.27,37.9733,5.04125,19.819,18.9712
2018-09-14T09:00:00Z,1522.17,37.9743,5.0373,19.836,18.9337
2018-09-14T09:30:00Z,1522.48,37.9757,5.04918,19.847,19.0414
2018-09-14T10:00:00Z,1523.38,37.97,5.08359,19.85,19.3647
2018-09-14T10:30:00Z,1523.0,37.9725,5.06911,19.839,19.229
2018-09-14T11:00:00Z,1522.99,37.9729,5.0689,19.829,19.2266
2018-09-14T11:30:00Z,1523.01,37.9732,5.06981,19.823,19.2345
2018-09-14T12:00:00Z,1523.57,37.9706,5.09137,19.808,19.4362
2018-09-14T12:30:00Z,1523.53,37.9707,5.08952,19.798,19.4189
2018-09-14T13:00:00Z,1523.84,37.969,5.10156,19.786,19.5315
2018-09-14T13:30:00Z,1524.11,37.9658,5.11202,19.776,19.6313
2018-09-14T14:00:00Z,1524.32,37.9612,5.12012,19.768,19.7108
2018-09-14T14:30:00Z,1524.21,37.9613,5.11544,19.768,19.6677
2018-09-14T15:00:00Z,1524.22,37.9605,5.11603,19.762,19.674
2018-09-14T15:30:00Z,1524.23,37.9592,5.11639,19.763,19.6788
2018-09-14T16:00:00Z,1524.1,37.9595,5.11122,19.753,19.6309
2018-09-14T16:30:00Z,1523.98,37.9602,5.10655,19.753,19.5872
2018-09-14T17:00:00Z,1523.9,37.9605,5.1033,19.754,19.5569
2018-09-14T17:30:00Z,1523.84,37.9607,5.10114,19.754,19.5369
2018-09-14T18:00:00Z,1523.73,37.9611,5.09664,19.755,19.4951
2018-09-14T18:30:00Z,1523.6,37.9618,5.09198,19.765,19.4513
2018-09-14T19:00:00Z,1523.48,37.9629,5.08718,19.778,19.406
2018-09-14T19:30:00Z,1523.28,37.9642,5.07946,19.794,19.3334
2018-09-14T20:00:00Z,1523.18,37.9646,5.0755,19.809,19.2965
2018-09-14T20:30:00Z,1523.11,37.9656,5.07286,19.827,19.2711
2018-09-14T21:00:00Z,1523.11,37.966,5.07283,19.841,19.2704
2018-09-14T21:30:00Z,1523.17,37.9663,5.07532,19.845,19.293
2018-09-14T22:00:00Z,1523.46,37.9649,5.08645,19.841,19.397
2018-09-14T22:30:00Z,1523.56,37.9645,5.09024,19.841,19.4324
2018-09-14T23:00:00Z,1523.83,37.9635,5.10064,19.834,19.5291
2018-09-14T23:30:00Z,1523.79,37.9627,5.09933,19.82,19.5179
2018-09-15T00:00:00Z,1523.68,37.9637,5.09483,19.802,19.4755
2018-09-15T00:00:00Z,1523.68,37.9637,5.09483,19.802,19.4755
2018-09-15T00:30:00Z,1523.91,37.963,5.10403,19.788,19.5606
2018-09-15T01:00:00Z,1524.33,37.9621,5.12045,19.776,19.713
2018-09-15T01:30:00Z,1524.96,37.9581,5.14508,19.768,19.9436
2018-09-15T02:00:00Z,1525.09,37.9571,5.14997,19.758,19.9895
2018-09-15T02:30:00Z,1525.08,37.9582,5.14961,19.755,19.9847
2018-09-15T03:00:00Z,1525.27,37.9576,5.15726,19.757,20.0559
2018-09-15T03:30:00Z,1525.53,37.9542,5.16752,19.757,20.1538
2018-09-15T04:00:00Z,1525.53,37.9536,5.16741,19.748,20.1533
2018-09-15T04:30:00Z,1525.54,37.9536,5.16759,19.749,20.155
2018-09-15T05:00:00Z,1525.58,37.9535,5.16941,19.751,20.1718
2018-09-15T05:30:00Z,1525.49,37.9543,5.1656,19.746,20.136
2018-09-15T06:00:00Z,1525.56,37.954,5.16845,19.757,20.1623
2018-09-15T06:30:00Z,1525.65,37.9533,5.17216,19.769,20.1972
2018-09-15T07:00:00Z,1525.58,37.9541,5.16935,19.774,20.1705
2018-09-15T07:30:00Z,1525.64,37.9543,5.17191,19.79,20.1938
2018-09-15T08:00:00Z,1525.85,37.9536,5.18005,19.803,20.2692
2018-09-15T08:30:00Z,1525.75,37.954,5.17597,19.825,20.2312
2018-09-15T09:00:00Z,1525.76,37.9547,5.17671,19.844,20.2373
2018-09-15T09:30:00Z,1526.07,37.9539,5.18877,19.851,20.3487
2018-09-15T10:00:00Z,1526.24,37.9531,5.19555,19.86,20.4116
2018-09-15T10:30:00Z,1526.51,37.9527,5.20642,19.863,20.5116
2018-09-15T11:00:00Z,1526.9,37.9517,5.22231,19.856,20.6578
2018-09-15T11:30:00Z,1527.24,37.9509,5.23595,19.844,20.7835
2018-09-15T12:00:00Z,1527.35,37.9498,5.24041,19.838,20.8254
2018-09-15T12:30:00Z,1527.31,37.9499,5.23868,19.844,20.8096
2018-09-15T13:00:00Z,1527.35,37.9502,5.24062,19.833,20.8269
2018-09-15T13:30:00Z,1527.64,37.9495,5.25216,19.824,20.9331
2018-09-15T14:00:00Z,1527.74,37.9491,5.25638,19.813,20.972
2018-09-15T14:30:00Z,1527.65,37.9487,5.25259,19.815,20.9378
2018-09-15T15:00:00Z,1527.5,37.9497,5.24646,19.813,20.8808
2018-09-15T15:30:00Z,1527.81,37.9489,5.2592,19.81,20.998
2018-09-15T16:00:00Z,1527.99,37.948,5.26661,19.802,21.0661
2018-09-15T16:30:00Z,1528.05,37.9472,5.26886,19.798,21.0877
